1,"Ledakan terjadi pada pukul 07:20 waktu setempat di pasar Mujamma al-Misham di Baghdad selatan, yang dikenal juga sebagai pasar penjual ban, baterai serta suku-cadang kendaraan bermotor lainnya."
2,"Kedua, kebanyakan mutasi adalah berbahaya karena terjadi secara acak, bukan secara teratur merubah struktur gen; setiap perubahan acak dalam suatu sistem yang sangat tertata rapi hanya akan memperburuk, bukan memperbaiki."
0,"Satu-satunya akses adalah ke para pelepas uang, dan itu berarti ia akan menjadi miskin seumur hidupnya, karena tingginya bunga pinjaman 10 - 20 % setiap bulan."
3,petenis Prancis berusia 28 tahun itu bangkit pada set kedua dan memenangi tiebreak pada set ketiga atas unggulan ketujuh Radwanska 8-6.
2,"Diprediksi Telkom, Telkomsel dan Excelcom merupakan perusahaan telekomunikasi yang paling dimungkinkan untuk mengambil keuntungan dari insentif ini, menyusul agresifnya ketiga operator tersebut untuk ekspansi ke daerah terpencil."
0,Syariat Islam melarang para pejabat negara mengambil suatu kebijakan dengan menyerahkan penanganan ekonomi kepada para kapitalis ataupun dengan menggunakan standar-standar kapitalis karena selain bertentangan dengan konsep syariah juga membahayakan negara dan masyarakat.
0,"Sejalan dengan kepatuhan terhadap regulasi dalam menjalankan operasional perusahaan, Telkomsel juga selalu menghormati apapun keputusan akhir dalam suatu proses hukum di Indonesia, begitupun dengan keputusan Komisi Pengawas Persaingan Usaha KPPU, kata direktur Utama Telkomsel, Kiskenda Suriahardja di Jakarta, Selasa."
1,"Batasuna ingin disahkan lagi, serta menuntut polisi meredakan tekanan atas rakyat Basque dan agar tahanan ETA diserahkan ke penjara yang lebih dekat dengan wilayah Basque."
2,Tritium juga dapat diproduksi dengan mudah di reaktor-reaktor nuklir dan digunakan pada produksi bom hidrogen.
3,"Diane menecetak sendiri gol tersisa, menggandakan keunggulan dengan tembakan menyudut pada menit ke-65 sebelum menggenapi kemenangan melalui sundulan dua menit kemudian."
0,"Ini merupakan indikator yang kita amati agar tekanan inflasi tidak berlebihan, katanya."
0,"Ia juga menjelaskan, pihaknya ingin memastikan standar akuntansi perbankan yang diterapkan perbankan akan dapat menjadi basis penghitungan keuangan yang efektif dan meningkatkan kedisiplinan pasar melalui laporan keuangan yang transparan."
2,"Prototipe yang kami kembangkan merupakan gabungan hasil penelitian yang selama ini masih terpisah-pisah, ujar Ahmad."
2,"Proses ini sebenarnya bagian dari proses karbonisasi yaitu roses untukmemperoleh karbon atau aran, tetapi sebagian menyebut pada proses pirolisis merupakan high temperature carbonization HTC, lebih dari 500 oC."
2,Dia dapat menerima masukan dari pengguna dan meresponsnya sesuai dengan permintaan pengguna termaksud.
1,"Dia mengatakan, baik Pakistan maupun Afganistan memiliki tanggung jawab mengenai hal itu."
1,"Secara tajam, Erdogan mengatakan salah jika Washington -- yang seharusnya sekutu strategis kami -- mengatakan kepada Turki, yang punya kaitan sejarah dan budaya di kawasan tersebut, untuk tidak masuk ke Irak."
0,"Kalau suku bunga AS naik, rupiah diperkirakan akan bergerak turun, karena pelaku cenderung membeli dolar AS mengingat tingginya suku bunga itu yang saat ini mencapai 2,00 persen, tuturnya."
2,Hal tersebut  menyebabkan nasib hewan-hewan unik yang hidup di perairan tersebut dalam keadaan terancam punah.
1,Vink memiliki hubungan dengan jasa konsultasi bunuh diri De Einder.
2,Mengapa Seleksi Alam Tidak Bisa Menjelaskan Kompleksitas.
1,"Perubahan kimiawi tersebut saja menunjukkan dasar psikologis bagi kecanduan nikotin, katanya."
0,Nafsu kapitalisme tidak akan pernah mengenal kata cukup.
1,"Menteri Ketenangan Masyarakat Vyron Polydoras mengatakan pemerintah sedang menyelidiki kebenaran pernyataan dari organisasi Perjuangan Revolusi, yang mengaku bertanggung jawab."
1,"Pengumuman melalui pengeras suara meminta para penonton tidak panik, sementara tim penyelamat bergegas datang ke lokasi kejadian yang segera dibersihkan, kata saksi mata."
1,"Jurubicara kementerian luar negeri, Tasneem Aslam, mengatakan dalam penjelasan pers di sini kemarin, bahwa Pranab Mukherjee selama kunjungannya ke Islamabad pekan ini akan menyampaikan undangan resmi kepada pemimpin Pakistan untuk menghadiri Pertemuan Tingkat Tinggi (KTT) SAARC ke-14, yang rencananya akan berlangsung di New Delhi April depan."
0,Justru kita menyaksikan malapetaka perekonomian dunia tahun 2001 diawali oleh korupsi besar-besaran yang dilakukan perusahaan raksasa dunia seperti Worldcom dan Enron.
2,Pasti bukan mantra ajaib ?kebetulan? yang membuat tumbuhan ini menjadi pemangsa profesional.
0,Paling tidak kemitraan kerja ini dapat melalui dua saluran.
2,Mereka menemukan bahwa beberapa kelelawar melakukan perjalanan sejauh 30-45 mil 50-70 kilometer dari gua tersebut.
1,Serangan terdahulu meliputi satu serangan terhadap stasiun polisi 100 hari sebelum Olimpiade Athena 2004 dan satu lagi pada Desember 2005 terhadap Kementerian Ekonomi di Athena tengah.
1,"Bush juga menyalahkan Iran, yang dianggap oleh Pemerintah AS sebagai negara terbesar pendukung teroris, karena mendukung Hizbullah di Lebanon."
1,Tiga anak bersaudara itu dilahirkan dengan cacat jantung dan memerlukan beberapa operasi.
3,"Kekalahan Petrova 6-4 6-4 atas petenis Slovenia, Katarina Srebotnik, menunjukkan kegagalannya yang keenam pada putaran pertama turnamen tahun ini."
3,Flamini struck with a powerful right-foot shot after 72 minutes and Fabregas rounded off the victory after being put clear by Nicklas Bendtner.
2,Sangat jelas bahwa mata udang laut diciptakan sebagai sebuah sistem yang menakjubkan.
0,"Total nilai kredit yang ditandatangani sebesar Rp46,5 miliar,"
1,"Hillary segera memberi tanggapan yang menentang saat Presiden Bush mengusulkan pengiriman 20 ribu tentara lagi ke Irak, dan menggambarkan usul itu sebagai mengusulkan peningkatan perang di Irak."
2,Kondisi itu merupakan hal yang sungguh membanggakan dan kondisi terbaik kami selama sepuluh tahun.
2,Lalu sebuah area emosional yang menggugah perasaan geli.
0,Sedangkan harga jual rata-rata tertimbang di pasar lokal naik 30 persen menjadi Rp 435.926 per ton.
1,Para pemimpin Afrika bagian selatan itu juga menggemakan tuntutan yang sering dilontarkan Mugabe agar London memenuhi komitmennya untuk membantu mendanai reformasi tanah di Zimbabwe setelah negara itu mencapai kemerdekaan pada 1980.
2,"Dengan aplikasi ini, ponsel bisa berfungsi sebagai penyimpan uang digital, yaitu dengan mengombinasikan aplikasi layanan pesan singkat, seperti halnya ketika mengecek saldo."
0,Tahun 1998 pemerintah kembali menjual 14% saham PT Semen Gresik kepada perusahaan asing Cemex.
0,"Pemegang saham asing akan menerima dividen dalam dolar AS, ujarnya."
1,"Dengan terapi sinar matahari, penderita SAD duduk di kotak yang diterangi sinar lampu selama 30 menit saat sarapan. Alat simulasi fajar dan negative air ionization lebih meyakinkan, yang disampaikan secara otomatis dan tak membahayakan selama beberapa jam terakhir waktu tidur oleh alat yang ditempatkan di sebelah ranjang."
3,Ketua Federasi Sepakbola Italia Giancarlo Abete menulis surat kepada Juventus dikaitkan dengan pertanyaan tentang integritas klub serta tentang wasit dalam laga kontrovesial ketika kalah 1-2 di Reggina minggu lalu.
3,Secara total dia mematahkan servis Giscquel tujuh kali termasuk tiga di set terakhir dan memonopoli poin 103 dan 81.
3,Irak dikejutkan oleh gol setelah pertandingan baru berlangsung 58 detik.
2,"Hal ini merupakan masalah yang serius, sedangkan sebaran penularan dan jumlahnya belum diketahui."
1,Asap hitam terlihat membubung dari daerah Zona Hijau namun militer AS menyatakan belum memperoleh informasi sgera mengenai korban atau kerusakan.
0,"Cukup sudah kebohongan dan pemerasan harta negara jika tidak ingin mendapat laknat Allah SWT dan Rasul-Nya. Nabi Muhammad SAW bersabda: Siapa saja seorang pemimpin yang mengurusi kaum muslimin, kemudian ia meninggal sedangkan ia berbuat curang terhadap mereka maka Allah mengharamkan surga baginya."
2,"Untuk mengawasi aktivitas online penumpang ini, tenaga pramugari bakal diandalkan."
2,"Game tersebut sebenarnya sudah muncul sejak Januari 2008 ini, namun kini gaung game Muslim Massacre semakin menyebar bersamaan dengan ramainya dibahas di blog-blog pemerhati game."
2,"Lalu kita mentransfer elektrolit dan anoda ke sebuah struktur platinum bersaa dengan foil lithium, dan diujicoba."
1,Pos perdana menteri kosong sejak Conte memecat Cellou Diallo April lalu.
2,"Di tempat terjadinya pendarahan, gumpalan darah beku terbentuk, yang menyumbat dan menyembuhkan luka pada saatnya."
3,Kekalahan pada Senin menyusul tersingkirnya Ferrero pada babak kedua Marseille Terbuka pekan lalu.
3,"Tendangan Park Ji-sung pada menit ke-44 serta satu dari gol bunuh diri Simon Davies pada menit ke-72 membuat United memastikan diri atas kemenangan mereka, meninggalkan Fulham di titik berbahaya pada zona degradasi."
1,"Satu titip cerah lain yang potensial --potensial, saya katakan-- ialah migrasi sektarian dari Baghdad, misalnya, dan di seluruh negeri itu, juga berkurang, katanya."
2,"Hal ini memungkinkan masing-masing dari ketiga warna-warna primer memiliki empat kondisi berbeda ?off?, lembut, medium, dan cerah, dan ini menghasilkan 64 warna."
2,Tank ini dibuat untuk digunakan untuk menembus pertahanan bersama-sama dengan infanteri.
0,"Apalagi kekuatan permintaan saat ini masih berlanjut, katanya."
0,Periode penawaran obligasi tersebut berlangsung pada 24-26 April 2007 dan akan dicatatkan di Bursa Efek Surabaya BES pada 1 Mei 2007.
2,"MEMBUAT HAL ITU TERJADI  Selama tahun 1990an, CBF terus mengumpulkan dana untuk CBI, sehingga membuat lembaga ini dapat memiliki dasar keuangan yang kokoh dan berkembang menjadi sebuah pusat yang memimpin pelestarian dan pengkajian sejarah teknologi informasi di dunia."
3,"Hanya empat tim Liga Utama yang tampil pada pertandingan perempat final Minggu, sedangan penyandang gelar Chelsea dan finalis tahun lalu Manchester United sama-sama menang pada laga Sabtu."
2,"Pada layanan m-banking ini, ponsel bisa digunakan untuk melakukan berbagai transaksi perbankan sejak tahun 2000, mulai dari hanya satu bank dan sekarang sudah berkembang menjadi 35 bank."
2,Perkembangan riset terkini dalam dunia astronomi serta antariksa kini mendapat tantangan kuat dari pembangunan yang pesat dengan pengadaan peralatan serba canggih di negara-negara tetangga kawasan ASEAN.
1,"Cheney, yang melakukan kunjungan dua-hari ke sekutu utama AS, Australia, memuji dukungan kuat Perdana Menteri John Howard bagi perang pimpinan AS dan perjuangannya melawan teror, dan mengatakan satu-satunya pilihan bagi kelangsungan hidup ialah melawan dengan gigih."
1,"Bandar udara Sri Lanka tetap disiagakan guna menghindari kemungkinan terulangnya serangan 2001, dan pembatasan ketat diberlakukan terhadap jumlah orang yang diperkenankan memasuki gedung terminal."
3,"Rekor tiga kekalahan Sudan, tanpa mencetak gol dan kemasukan sembilan gol adalah yang terburuk dalam sejarah Piala Afrika."
1,"Ramadi, ibukota provinsi Anbar, merupakan markas pejuang Sunni dan sebuah pangkalan utama gerilyawan Al-Qaeda."
2,Tidak ada bentuk peralihan.
3,"Pertandingan Selasa itu seharusnya diadakan pada 1 Maret, namun ditunda karena cuaca buruk."
0,"Realisasi penerimaan cukai hingga 2 September 2008 mencapai Rp33,65 triliun atau sekitar 73,61 persen dari target di APBNP 2008 sebesar Rp45,72 triliun."
0,"Sementara untuk meningkatkan ekuitinya, perbankan penting untuk mendukung pengembangan UMKM, katanya."
3,"Sedangkan penyandang gelar Sochaux akan mendapat cobaan Sabtu ketika bertemu dengan tim dari divisi dua Montpellier, di kandang mereka sendiri."
3,"Pegolf peringkat ke-313, Wagner, yang membukukan sembila di bawah par 63 pada hari pembuka, pada akhir pertandingan membuat catatan total 16 di bawah 272."
2,"Rekayasa jaringan adalah penggunaan kombinasi teknik sel, rekayasa dan material serta pemanfaatan factor biokimia dan fisiokimia untuk meningkatkan atau menggantikan fungsi biologis."
1,"Ia dapat menghabiskan dua atau tiga jam sehari untuk bermain Viva Pinata ini, karena jenis permainan ini menarik perhatian dan menyenangkan, kata Gates."
0,"Dalam kaca mata ini, rakyat merupakan subyek yang determinan sebagai aktor dan pelaku, baik dalam perencanaan maupun dalam implementasi tindakan."
1,Beberapa mobil dan toko di lokasi kejadian terbakar habis.
2,Sekarang giliran pepsis menyengat.
1,"Namun Fiqi mengatakan, Kami tak menerima keterangan mengenai kerusuhan, bentrokan atau penangkapan."
2,Granat ini dapat melelehkan logam yang bersentuhan dengannya.
1,Sebuah negara bagian India hari Jumat menolak usulan para pelacur untuk membayar pajak kepada pemerintah sebagai imbalan atas penghentian operasi polisi ke tempat-tempat pelacuran dan pemeriksaan terhadap para pelanggan.
2,Sistem pertahanan tubuh ini juga disusun dari protein.
3,"Saat tim tuan rumah sedang pecah perhatiannya, Michael Ballack memiliki peluang sehingga dengan leluasa meneruskan bola kepada Drogba."
3,Pemain Espanyol Marc Torrejon membalasnya dengan gol pada menit ke-58 tetapi tidak mampu menyamakan kedudukan dan bertahan di posisi kelima sedang Valladolid naik ke posisi ketujuh setelah memetik kemenangan keempat mereka berturut-turut.
0,Kerangka hokum tersebut juga harus memberikan toleransi dan apresiasi bagi LKM yang kerana kondisinya belum memungkinkan untuk diatur dalam suatu perangka hukum dan perundang-undangan yang ketat.
0,amandemen undang-undang atau peraturan yang merintangi privatisasi.
1,"Ribuan pendukung Hamas memadati jalan-jalan di Jalur Gaza setelah sholat Jumat untuk mengecam salah seorang pemimpin paling berpengaruh Fatah, meningkatkan ketegangan antara kedua kelompok Palestina yang bersaing itu."
3,Nash memasukkan sembilan dari 11 lemparan dalam pertandingan tersebut dan mencetak 21 angka dari tujuh lemparan tiga angka saat Suns mencapai yang terbaik musim ini dengan 17 lemparan dari luar busur tiga angka.
3,"Bayern, sedang mengincar juara liga Jerman yang ke-21 kalinya, sempat kecolongan lewat tendangan jarak panjang Mimoun Azaouagh pada menit keempat dan mereka dalam masalah besar ketika Mark van Bommel kena kartu merah pada menit ke-27."
2,Pengetahuan dangkal tentang penurunan sifat membawa Darwin mendasarkan teorinya pada landasan yang sama sekali salah.
0,Total investasi diperkirakan 700 juta dolar AS yang akan dibiayai dari kombinasi ekuitas dan hutang yang optimum.
2,"Disinyalir, inovasi baru mesin pencari yang akan bersaing ketat dengan Google adalah layanan yang menggunakan sistem pencarian model semantic dan aggregator yang memberikan hasil pencarian lebih sesuai konteks."
1,Qin mengulangi sikap China bahwa Beijing tidak melakukan ancaman militer kepada mereka.
0,"Indonesia adalah salah satu negara yang perubahan GDP-nya paling kecil di antara negara Asia lainnya, kata Wapres kepada wartawan usai sholat Jumat di Istana Wapres Jakarta."
2,"Posman menceritakan, di beberapa daerah di Sumatera Utara, sejumlah warga pada masa lalu mengonsumsi serangga, seperti belalang, capung, dan sejenis jangkrik."
0,"Pendapat ini didasarkan pada beberapa alasan, yaitu"
2,"Jika manusia bahkan tidak mampu memahami cara kerja dari sistem yang membuatnya mampu melihat, mendengar ataupun berfikir, kebijaksanaan dan kekuasaan Allah Yang menciptakan semua ini dari ketiadaan justru telah jelas sudah."
2,"Perusahaan pembuat helikopter AS, Sikorsky Helicopter Company, mengembangkan desain baru dengan secara langsung mengadaptasi metode terbang capung."
3,"Kami tahu ini akan menjadi pertandingan yang sangat sulit karena mereka bermain imbang lawan Arsenal pekan lalu, kata manajer Avram Grant pada BBC."
2,"Para ilmuwan yang tergabung dalam Maryland Astrobiology Consortium mencoba dua spesies, yakni Halorubrum lacusprofundi dan Methanococcoides burtonii."
1,Jurubicara polisi mengatakan 44 orang ditangkap.
1,"Perdana Menteri Australia, John Howard, Senin mengatakan bahwa dia melihat adanya 'tanda-tanda harapan' di Irak selama kunjungannya sepekan, namun menurutnya terlalu dini untuk memperkirakan kejutan keberhasilan tentara Amerika Serikat, dalam menggemakan pandangan Washington."
0,Pemerintah membebaskan Pajak Pertambahan Nilai PPN atas produk atau barang strategis termasuk produk primer dalam rangka mendorong perkembangan dunia usaha khususnya di bidang pertanian.
0,"Indolakto merupakan produsen susu dan produk berbasis susu, seperti beragam jenis susu, mentega, dan es krim."
3,Maradona menggambarkan larangan tersebut sebagai memalukan.
0,"Dari penghitungan-penghitungan itu kita punya kemungkinan untuk menurunkan SBI sampai 7,5-8,0 persen, kata Burhanudin."
1,Kami mengamati dengan penuh perhatian apa yang dikeluarkan oleh Kuartet selama pertemuan yang diselenggarakan di Berlin.
1,"Hentikan uang, hentikan perang, demikian teriakan demonstran saat polisi menyeret pemrotes."
1,Seorang personil mengambil beberapa gambar selama peristiwa itu dan mengancam akan membunuh dia kalau ia melaporkan perkosaan tersebut.
1,Negara Barat sangat ingin memperlihatkan kepada rakyat Lebanon bahwa Barat belum meninggalkan mereka setelah perang yang menghancurkan negeri tersebut Juli dan Agustus lalu melawan Israel. Banyak daerah yang kebanyakan penghuninya adalah pemeluk Syiah menjadi puing.
2,Mereka muncul dalam rekaman fosil dengan penampakan sangat mirip dengan ketika mereka menghilang.
1,"Pemimpin era Perang Dingin Daniel Ortega kembali ke tampuk kekuasaan di Nikaragua, Rabu, menjadi sekutu baru Presiden Venezuela Hugo Chavez yang berusaha mendorong Amerika Latin ke arah kiri dan menjauh dari AS."
2,Kaca ini sering disebut kaca kuarsa.
2,"Di sisi lain, kutu tidak memiliki pembuluh darah apa pun."
1,Pesan kami kepada Amerika Serikat ialah agar tak memperluas jangkauan aksi mereka di Somalia.
2,Faktor-faktor yang mempengaruhi iklim ada dua yaitu faktor internal dan faktor eksternal.
2,"Uwi diparut kasar, kemudian direndam dengan air kapur untuk memisahkan parutan dengan getahnya."
0,"Kami kira itu, target yang optimistis"
2,Anda bisa mengatur agar oven Anda memasak kue tertentu dengan secara visual memilih sebuah resep dan mengklik Start.
0,Direktur Perencanaan Strategis dan Hubungan Masyarakat BI Budi Mulya membenarkan bahwa bank Mandiri telah dinyatakan secara resmi bebas dari pengawasan intensif BI.
0,"Sebelumnya 18/9, Komisi XI DPR menyetujui tiga BUMN IPO yaitu Krakatau Steel, Bank Tabungan Negara dan Garuda Indonesia."
1,"Sebagian besar warga Israel (56 persen) ingin negara mereka paling tidak menjalin kontak sebagian dengan pemerintah persatuan Palestina di bawah pimpinan Perdana Menteri Ismail Haniya, kata jajak pendapat yang diterbitkan di sini Senin."
0,"Dalam pembukaan itu, presiden didampingi Gubernur Bank Indonesia Boediono, Direktur Kampanye Pertemuan Kredit Micro Sam Daley Haris dan pendiri Grameen Bank Bangladesh Muhammad Yunus."
2,"Kalau tidak, sangat sulit dijelaskan adanya penawar racun tarantula dalam tubuh pepsis, atau cairan yang dihasilkan pepsis untuk melumpuhkan tarantula."
3,"Tim Andalucia tersebut, yang hanya menang tandang sekali dalam liga, mengawali pertandingan dengan cemerlang dan unggul lebih dulu setelah bermain selama 16 menit ketika striker terkemuka Luis Fabiano mencetak golnya yang ke-13 musim ini melalui sundulan jarak dekat."
3,"Penjaga gawang Middlesbrough Schwarzer kelihatannya sudah membuat Australia kalah dalam pertandingan itu, ketika ia menjatuhkan Qu Bo di dalam area, tetapi ia dapat meredam tendangan Shao Jiayi ketika pertandingan tinggal satu menit lagi di kawasan dataran tinggi Kunming."
3,"Pertandingan itu merupakan laga ulang putaran pertama Piala Dunia 2002 yang menegangkan di Korea Selatan, ketika tim Bafana Bafana itu bermain imbang 2-2."
0,"Kurs rupiah terhadap dolar AS di Pasar Spot Antar Bank Jakarta, Selasa pagi, merosot tajam kembali di atas level Rp9.400 per dolar AS, pelaku pasar masih khawatir dengan prospek ekonomi AS. Nilai rupiah melemah menjadi Rp9.405/9.415 per dolar AS dibanding penutupan hari sebelumnya Rp9.375/9.385 atau turun 30 poin."
3,Qatar kalah dalam pertandingan pertama dalan grupnya 0-3 dari Australia sementara Irak ditahan imbang 1-1 oleh China.
2,Terjangan spam alias pesan sampah ternyata tidak sembarang menyerbu alamat e-mail.
1,"Dalam sebuah insiden terpisah, empat orang tewas dan lima lain cedera ketika sebuah bom meledak di dalam sebuah minibus di Jalan Palestina di Baghdad timur, kata sumber-sumber keamanan dan medis."
2,"Walau kita menghadapi perbedaan pendapat, tapi kita tidak dapat memiliki dua bukti."
0,"Selanjutnya Marx melihat bahwa dengan adanya perubahan pola produksi dari sistem yang primitif kepada sistem yang modern, maka akan muncul ketidakadilan dalam ekonomi."
0,"Menurut Lukman, pemasokan gas tersebut akan dimulai pada semester kedua tahun 2012 dan dengan harga gas yang akan dikaitkan dengan harga minyak sesuai Japan Crude Cocktail JCC."
