0,"Saya kira lebih tinggi dari target tahun ini. Tahun ini kan 22 persen,"
0,"angka terakhir bulan Agustus dan angka sementara sampai minggu terakhir September sudah mendekati 23 persen,"
0,"Menurut Halim, peningkatan pertumbuhan ini sejalan dengan perkiraan membaiknya kondisi makro ekonomi dan menguatnya kinerja perbankan nasional pada 2008."
0,Secara fundamental perbankan kita lebih kuat seperti kita lihat dalam kejadian 'subprime mortgage' misalnya.
0,Kita tak melihat dampak yang terlalu negatif karena mampu menyerap kerugiannya dengan menggunakan pendekataan pasar.
0,Ini menunjukkan sistem berjalan.
0,"Ke depan ekonomi RI ekspansinya akan lebih cepat, kredit lebih tinggi, katanya."
0,"Mengenai kekhawatiran besarnya kredit akan mengancam kondisi perbankan, akibat meningkatnya kredit bermasalah."
0,Halim mengatakan ketahanan perbankan saat ini lebih baik karena penerapan risk management dan good corporate governance GCG dan pengawasan dari bank sentral yang lebih ketat.
0,Duta Besar RI untuk Kerajaan Inggris dan Republik Irlandia Marty M Natalegawa mengharapkan Ikatan Cendekiawan Muslim Indonesia ICMI London dapat memfasilitasi atau menjadi jembatan antara pengusaha Indonesia dengan mitranya di Inggris.
0,"Harapan itu disampaikan Dubes saat menerima pengurus ICMI London yang terdiri atas Ketua, Muslimin Anwar, wakil ketua Nizma Agustjik dan Sekretaris Dono Widiatmoko di KBRI London, Senin, sehubungan digelarnya lokakarya yang bertema Menjadi Duta Ekonomi Bangsa, yang digelar 8 Juli mendatang di London."
0,"Dalam pertemuan itu, Dubes melihat banyak hal yang bisa dilakukan oleh ICMI London dalam mengisi peluang yang ada dalam upaya membantu pengusaha Indonesia yang akan mengembangkan sayapnya di Inggris."
0,"Selama ini, diakuinya hubungan bilateral Indonesia Inggris telah berlangsung sejak tahun 1967 dan bahkan investasi Inggris di Indonesia terbesar kedua setelah Jepang dan nomor satu di negara Eropa."
0,"Namun disisi lain , tidak banyak pengusaha Indonesia yang melakukan ekspansi ke Inggris."
0,Celah ini yang bisa dilakukan oleh ICMI London dalam upaya menyembatani para pengusaha Indonesia yang akan melebarkan sayapnya di Kerajaan Inggris.
0,"Mari kita sama-sama melakukan inventarisasi dan juga meliat produk unggulan Indonesia yang bisa dijual di Inggris, ujar Dubes yang melihat banyak hal yang bisa dilakukan pengusaha Indonesia."
0,Sebelumnya Ketua ICMI London Muslimin Anwar mengatakan hubungan dagang antara Indonesia dan Inggris belakangan ini cukup menggembirakan.
0,"nurut UK Trade and Investment UKTI, nilai ekspor Indonesia ke Inggris sepanjang tahun 2005 tercatat senilai 517 juta Pound Sterling , yang kebanyakan didominasi jenis barang-barang tekstil dan alas kaki."
0,"PT Indonesia Air Transport Tbk IATA pada tahun ini berencana menambah lima pesawat terbang lagi untuk memenuhi kebutuhan pasar di wilayah Nusatenggara Timur NTT, Nusa Tenggara Barat NTB, Labuhan Bajo dan Bali."
0,"Untuk kebutuhan tersebut kami akan menanam investasi sekitar 15 juta dolar AS dengan asumsi 3 juta dolar AS per pesawat, kata Direktur Utama IATA, Roekman Prawirasastra di Jakarta, Senin."
0,Roekman mengatakan pesawat tersebut akan disewakan dengan sistem kontrak kepada perusahaan travel pariwisata.
0,"Mereka akan melayani para turis lokal dan asing yang akan berkunjung ke Bali, NTT, NTB maupun Labuhan Bajo."
0,"Perusahaan travel tersebut sudah mempunyai keinginan menambah lima pesawat lagi, ujarnya."
0,Saat ini kami baru mampu memenuhi dua pesawat ATR 42-300 pesanan perusahaan travel PT Mirantha Nuansa Ayu.
0,"Satu pesawat baru saja diserahkan pada Mirantha Sabtu lalu 17/3 di Bali dan satu lagi akan diserahkan pada akhir Mei, tambahnya."
0,Roekman mengatakan selama ini perseroan lebih banyak melayani penyewaan charter pesawat dan helikopter untuk kebutuhan perusahaan minyak asing.
0,Namun saat ini perseroan juga menyediakan juga kebutuhan pesawat untuk perusahaan travel.
0,"Sementara itu Direktur Utama PT Mirantha Nuansa Ayu, Henry Sulysto, mengatakan, kerjasama dengan perusahaan penyewaan pesawat sangat diperlukan karena tidak mungkin perseroan menyediakan pesawat sendiri, karena resiko dan investasinya besar, kata Henry"
0,"Sementara wilayah NTT, NTB dan Labuhan Bajo sudah menjadi daerah tujuan wisata turis, namun transportasi yang menuju ke arah sana masih sangat kurang terutama pesawat udara."
0,"Salah satunya dengan meyediakan alat transportasi udara melalui kerjasama dengan IATA, lanjut Henry."
0,Roekman menambahkan kontrak penyewaan pesawat dengan Mirantha bersifat jangka panjang yakni selama enam tahun
0,Nilai kontrak berdasarkan jam terbang pesawat atau paling tidak sebulan sebesar 160 ribu dolar AS per pesawat.
0,Sementara itu sampai akhir 2007 perseroan menargetkan pendapatan sebesar Rp 300 miliar atau naik dibandingkan 2006 hanya sebesar Rp 204 miliar.
0,Target tersebut belum memasukan pendapatan sewa/kontrak dari Mirantha.
0,"Kalau itu dimasukan mungkin pendapatannya akan lebih besar lagi, kata Roekman."
0,"Sedangkan target laba bersih 2007 sebesar Rp 30 miliar atau naik dibandingkan 2006 sebesar Rp 28,6 miliar."
0,PT Bank Mayapada Internasional Tbk MAYA akan melakukan penawaran umum obligasi sebesar Rp750 miliar terdiri dari
0,Obligasi Bank Mayapada II Tahun 2007 sebanyak-banyak Rp500 miliar dan Obligasi Subordinasi Bank Mayapada II Tahun 2007 sebanyak-banyak Rp250 miliar.
0,"Dalam prospektusnya yang dipublikasikan di Jakarta, Selasa, Bank Mayapada mengatakan Obligasi Bank Mayapada II Tahun 2007 akan diterbitkan dalam Seri A berjangka waktu tiga tahun dan Seri B berjangka waktu lima tahun"
0,dengan memberikan tingkat suku bunga tetap dan nilai nominal yang akan ditentukan kemudian.
0,Sementara Obligasi Subordinasi Bank Mayapada II Tahun 2007 berjangka waktu 10 tahun memberikan tingkat suku bunga tetap untuk tahun pertama sampai kelima dan suku bunga tetap yang lebih tinggi untuk tahun keenam hingga ke-10 dengan opsi beli pada tahun kelima.
0,Periode penawaran obligasi tersebut berlangsung pada 24-26 April 2007 dan akan dicatatkan di Bursa Efek Surabaya BES pada 1 Mei 2007.
0,PT Medco Energy Internasional Tbk melalui anak usahanya Medco E&P Malaka telah menandatangani penjualan gas ke Perusahaan Listrik Negara PLN senilai 430 juta dolar AS.
0,"Dalam penjelasannya ke Badan Pengawas Pasar Modal Bapepam, direksi Medco menjelaskan, pihaknya telah menandatangani nota kesepahaman perjanjian jual beli gas, dengan PLN, pada 21 Maret lalu."
0,"Dalam perjanjian tersebut, Medco akan memasok gas dalam kurun waktu 2008-2017, dengan total volume 133 miliar kaki kubik, dari lapangan Singa, Sumatera Selatan, ke fasilitas pembangkit listrik PLN di Jawa Barat."
0,"Perusahaan perkebunan PT Bakrie Sumatra Plantations Tbk UNSP di Jakarta, Jumat, menyatakan perolehan laba bersih tahun 2006, meningkat 49,41 persen menjadi 172,90 miliar, dibanding Rp115,72 miliar tahun sebelumnya."
0,"Laporan keuangan konsolidasi tahunan perseroan, memperlihatkan pertumbuhan laba bersih yang signifikan tersebut didorong oleh penjualan bersih perseroan yang meningkat dari Rp883,31 miliar pada tahun 2005 menjadi Rp1,18 triliun pada tahun 2006."
0,"Keberhasilan perseroan mengendalikan biaya operasional melalui efisiensi membuahkan hasil laba usahanya bertambah dari Rp227,88 miliar pada tahun 2005 menjadi Rp292,16 miliar"
0,pada tahun 2006 dan laba bersih per saham EPS-Earning Per Share perseroan naik dari Rp50 menjadi Rp74.
0,"Menurut dia, keputusan untuk membayarkan dividen luar biasa 0,475 dollar AS per lembar saham ditetapkan setelah mempertimbangkan kinerja keuangan Perseroan tahun 2006 dan kondisi keuangan saat ini yang sangat baik."
0,"Ia mengatakan, pemegang saham Indonesia akan menerima dividen dalam rupiah yang nilainya setara dengan dividen yang dibayarkan dalam dollar AS berdasarkan kurs tengah yang ditetapkan oleh Bank Indonesia pada tanggal 27 April 2007."
0,"Pemegang saham asing akan menerima dividen dalam dolar AS, ujarnya."
0,"Sementara itu, ujar dia, dividen interim untuk tahun 2006 sebesar 0,025 dolar AS per lembar saham telah dibayarkan sebelumnya pada tanggal lima Desembar 2006, sehingga secara keseluruhan dividen tahun 2006 sebesar 0,525 dolar AS per lembar saham."
0,"Jumlah yang sama sebesar 0,11 dolar AS per lembar saham telah dibayarkan untuk tahun 2005, kata dia."
0,Dalam RUPS tersebut pemegang saham juga mengangkat Rozik B Soetjipto sebagai Komisaris Independen untuk periode sampai penutupan RUPS tahunan 2008.
0,"Rozik B Soetjipto menggantikan Soetaryo Sigit, yang efektif pensiun dari perseroan pada penutupan rapat tersebut, ujarnya."
0,"Selain itu, ucapnya pemegang saham juga mengangkat kembali Eddie A Arsyad, Ciho D Bangun dan Dirk Theuninck sebagai Direktur-Direktur Perseroan"
0,yang akan bekerja sampai penutupan RUPS tahunan 2009.
0,"Ia menambahkan, kantor Akuntan Publik Haryanto Sahari dan Rekan - PricewaterhouseCoopers telah ditunjuk kembali sebagai akuntan publik untuk mengaudit buku-buku perseroan sampai tahun berakhir tanggal 31 Desember 2007."
0,Bank Central Asia BCA menargetkan dapat menyalurkan kredit sebesar Rp10 triliun pada tahun 2007.
0,"Kita anggarkan Rp4 triliun untuk korporasi, kata Wakil Presiden BCA Jahja Setiaatmadja di Jakarta, baru-baru ini."
0,Penyaluran kredit Rp10 triliun tersebut menurut Jahja akan dianggarkan dari penarikan Surat Bank Indonesia SBI.
0,"Kredit BCA tahun 2006 tumbuh sebesar 13,5 persen menjadi Rp61,4 triliun dengan Kredit Korporasi tumbuh 19,0 persen YoY menjadi Rp 23,9 triliun."
0,"Sedangkan kredit Komersial dan Usaha Kecil dan Menengah UKM tumbuh 16,1 persen menjadi Rp 29,2 triliun dan Kredit Konsumer turun 4,9 persen menjadi Rp 8,5 triliun terutama disebabkan oleh penurunan Kredit Kendaraan Bermotor yang turun 40,9 persen menjadi Rp 2,5 triliun."
0,"KPR tumbuh 23,9 persen menjadi Rp 4,4 triliun dan Kartu Kredit tumbuh 34,3% menjadi Rp 1,6 triliun."
0,"Pada 31 Desember 2006, porsi kredit Komersial dan UKM mencapai 47,4 persen dari total kredit, sementara kredit Korporasi berkontribusi 38,8 persen dan kredit Konsumer 13,8 persen."
0,"Sementara itu, saat ini BCA dan Mandiri menjadi sindikasi untuk menyalurkan kredit bagi invetasi jalan tol Jagorawi-Cinere."
0,"Dalam sindikasi yang akan mengucurkan dana Rp1,461 triliun tersebut, BCA menyalurkan kredit sebesar Rp584 miliar."
0,"Penanaman modal asing PMA di Malaysia tahun 2006 mencapai lima kali lebih besar dibandingkan Indonesia, hal ini menunjukan pembangunan ekonomi Malaysia jauh lebih menarik dibandingkan Indonesia bagi investor asing."
0,"Menurut harian Utusan Malaysia, Rabu, di Kuala Lumpur, PMA yang masuk ke Malaysia mencapai 20,2 miliar ringgit Malaysia 5,6 miliar dolar AS dibandingkan Indonesia yang hanya mencapai 4,7 miliar ringgit Malaysia 1,3 miliar dolar AS."
0,"Juru bicara parlemen Malaysia bidang perdagangan dan industri luar negeri Dr Tan Yee Kew mengemukakan dalam sidang parlemen, Malaysia menduduki urutan ke-2 setelah Singapura di kalangan Asean dari segi masuknya PMA."
0,"Singapura sendiri berhasil mendatangkan PMA tahun 2006 sebesar 30 miliar ringgit 8,3 miliar dolar AS."
0,"Sementara itu, posisi ketiga adalah Thailand sebesar 11,4 miliar ringgit 3,16 miliar dolar AS dan Indonesia berada di urutan ke-4 dengan nilai 4,7 miliar ringgit."
0,"Jadi tidak benar PMA ke Malaysia semakin memburuk, kata Tan Yee Kew menanggapi pernyataan Tan Lian Hoe, pimpinan Barisan Nasional Bukit Gantang, yang menyatakan bahwa PMA Malaysia semakin memburuk dibandingkan tetangganya di Asean."
0,"Ia mengemukakan pula, sepuluh negara investor utama di Malaysia dalam periode 2005 hingga 2006, ialah Jepang dengan PMA sebanyak 8.1 miliar Ringgit, Amerika 7,6 miliar Ringgit, Belanda 5 miliar, Singapura 4.9 miliar Ringgit, Australia 2,7 miliar Ringgit, Korea 1.1 miliar Ringgit, Cayman Islands 1 miliar, Taiwan 0.8 miliar Ringgit, Inggris 0,7 miliar Ringgit."
0,"Produksi sawit PT Astra Agro Lestari AALI pada kuartal pertama 2007 turun 8,3 persen dibandingkan periode sama sebelumnya. Produksi sawit dalam TBS tandan buah segar pada kuartal I 2007 sebesar 808.475 ton atau turun 8,3 persen."
0,"Penurunan produksi ini akibat dampak musim kering yang terjadi pada semester II 2006, dan dampaknya maswih dirasakan pada kuartal pertama 2007, kata Direktur AALI, Julie Syaftari kepada BEJ, Kamis."
0,"Dia mengatakan penurunan produksi ini terjadi di beberapa perkebunan perseroan yang tersebar di beberapa wilayah Indonesia. Misalnya untuk perkebunan di Kalimantan turun 23,9 persen, wilayah Sumatera turun 6,5 persen."
0,"Sementara untuk wilayah Sulawesi masih memberikan peningkatan produksi sebesar 14,2 persen."
0,"Penurunan produksi sawit berakibat pula pada penurunan produksi mintak sawit mentah CPO AALI sebesar 10 persen dari 223.000 ton pada kuartal I 2006 menjadi 200.662 ton pada kuartal I 2007, katanya."
0,"Lembaga Penjamin Simpanan LPS menurunkan suku bunga penjaminan LPS rate untuk periode 15 April - 14 Mei 2007 sebesar 25 basis poin bps menjadi 9,00 persen untuk simpanan di bank umum, dan 12,75 persen di Bank Perkreditan Rakyat BPR."
0,"Makro ekonomi membaik, sedangkan inflasi dan nilai tukar terus stabil, kata Kepala Eksekutif LPS, Krisna Wijaya di Jakarta, Kamis."
0,"Dia juga mengatakan, meski pada 22 Maret LPS mulai memberlakukan batas simpanan yang dijamin sebesar Rp100 juta, tingkat kepercayaan level of convidence masyarakat terhadap perbankan masih tetap tinggi."
0,"Sementara itu, suku bunga penjaminan untuk simpanan dalam bentuk dolar AS tetap dipertahankan pada level 4,75 persen"
0,"Dengan langkah penurunan ini, maka suku bunga penjaminan LPS rate dan suku bunga BI BI rate kembali pada posisi yang sama, yaitu 9 persen, setelah pada awal pekan lalu, Rapat Dewan Gubernur RDG BI memutuskan untuk mempertahankan BI rate pada level itu."
0,"Lembaga pemeringkat internasional Fitch Ratings, Kamis, memberikan peringkat jangka panjang nasional 'AA-idn' AA minus/idn untuk PT Bank Pan Indonesia Tbk Panin yang berdomisili di Indonesia."
0,"Fitch dalam siaran persnya yang diterima ANTARA di Jakarta, Kamis juga menaikkan peringkat dukungan Support Rating ke '4' dari '5' dan menegaskan kembali peringkat individu Individual Rating dari Panin di 'C/D'."
0,"Fitch juga memberikan peringkat ekspektasi 'AA-idn' AA minus/idn untuk obligasi senilai Rp1,5 trilliun Obligasi II/2007 yang akan diterbitkan perusahaan dalam tiga seri tranches yang mempunyai jangka waktu jatuh tempo tiga, lima, dan tujuh tahun"
0,dengan prospek dari peringkat-peringkat yang diberikan adalah stabil.
0,"Fitch menyatakan peringkat-peringkat tersebut mencerminkan posisi permodalan bank yang kuat, kredit bermasalah yang walaupun tinggi bisa diimbangi dengan pencadangan yang cukup, profitabilitas yang secara umum baik, dan juga merefleksikan dukungan dari pemerintah, serta Australia and New Zealand ANZ Banking Group walaupun mungkin terbatas."
0,"Panin adalah bank kedelapan terbesar di Indonesia 2,4 persen dari total aset perbankan dan ANZ memiliki kepemilikan minoritas di bank tersebut."
0,"Fitch mengatakan sejalan dengan pertumbuhan yang signifikan di pembiayaan komersial yang berbunga lebih tinggi, tumbuh 89 persen menjadi Rp7 trilliun di tahun 2006, margin bunga bersih net interest margin bank meningkat menjadi 5,1 persen di tahun 2006 dari 4,1 persen di 2005."
0,"Sementara itu, pendapatan bukan bunga yang lebih tinggi berasal dari penjualan obligasi pemerintah di 2006."
0,"Walaupun biaya-biaya operasi meningkat, tetapi masih bisa dikontrol di kisaran 3 persen dari rata-rata aset."
0,"Secara keseluruhan, lanjut Fitch, Panin membukukan profitabilitas yang lebih baik dengan rasio pendapatan terhadap aset ROA sebelum provisi 3,2 persen di tahun 2006 dibandingkan dengan 2,2 persen di 2005."
0,"Rasio kredit bermasalah Panin meningkat ke 9,3 persen di akhir 2005 yang sebagian disebabkan oleh implementasi regulasi penggolongan kredit yang lebih ketat dan juga karena kondisi makroekonomi yang kurang menguntungkan termasuk kenaikan harga bahan bakar dan kemudian tingkat suku bunga yang meningkat sejak 2005."
0,"Namun demikian, rasio kredit bermasalah kemudian turun ke 8,0 persen di akhir 2006 meskipun jumlah absolutnya lebih tinggi 8 persen dari akhir 2005 menjadi Rp1,5 trilliun."
0,"Sekitar 83 persen dari kredit bermasalah di akhir tahun 2006 digolongkan sebagai kredit korporasi, termasuk didalamnya beberapa kredit bermasalah yang berasal dari masa krisis keuangan Asia."
0,"Sedangkan sisanya sebesar 17 persen digolongkan sebagai kredit bermasalah komersial dan konsumsi, yang walaupun meningkat di 2006 tetapi dari basis yang rendah, dengan rasio kredit bermasalah dari kedua segmen tersebut meningkat menjadi 2,1 persen di akhir tahun 2006 dari 1,7 persen di akhir 2005."
0,Restrukturisasi kredit bermasalah yang sedang dilakukan terutama untuk beberapa kredit korporasi bermasalah yang jumlahnya besar dan ekspektasiekonomi yang lebih baik diharapkan akan membantu memperbaiki kualitas kredit Panin ditahun ini.
0,"Pencadangan untuk kredit bermasalah sebesar 82,3 persen di akhir tahun 2006, lebih rendah dari 111 persen di akhir 2004, tetapi lebih tinggi dibandingkan rata-rata bank sekelas peer yang berkisar antara 60-70 persen."
0,"Dalam pengertian Fitch, pinjaman dengan jaminan merupakan porsi mayoritas dari total kredit bank di akhir tahun 2006."
0,"Permodalan Panin adalah kuat dengan CAR total 29,5 persen pada akhir tahun 2006 Tier 1: 21,8 persen, di atas rata-rata industri yang sebesar 20,5 persen."
0,"Meskipun rasio ini mungkin turun sejalan dengan ekspansi kredit, yang ditargetkan sebesar 25 persen di 2007, Fitch mengerti bahwa Panin berniat untuk mempertahankan rasio kecukupan modal CAR total di level 20 persen atau lebih untuk beberapa tahun ke depan."
0,"Panin didirikan pada tahun 1971 oleh keluarga Gunawan yang masih memegang kontrol terhadap bank sampai saat ini melalui PT Panin Life Tbk yang menguasai 45,1 persen saham. ANZ sebagai pemegang saham minoritas membeli 29,02 persen saham di tahun 1999 dan sampai saat ini terus memberikan bantuan teknis dibidang perbankan konsumsi, manajemen resiko, dan teknologi informasi."
0,"Seperti bank-bank sekelas yang besar, Panin juga mengubah fokus pembiayaannya ke segmen konsumer dan UKM usaha kecil dan menengah, yang menyumbang 64 persen dari portofolio kredit di akhir tahun 2006."
0,Direktur Utama PT Bank Mandiri Agus D.W. Martowardojo mengatakan Bank Mandiri berencanan akan mengakuisisi perusahaan multifinance dan bank dengan aset minimum tertentu.
0,"Dalam revisi rencana bisnis kami akan masukkan rencana akuisisi perusahaan 'multifinance' atau suatu bank dengan aset minimum tertentu, katanya ketika ditemui setelah Rapak Koordinasi BUMN yang juga dihadiri oleh Menteri Negara BUMN, Sugiharto, di Jakarta, Kamis."
0,"Ia mengatakan dengan kondisi kredit bermasalah NPL yang telah mencapai dibawah 5 persen di semester kedua, maka pertumbuhan akan mencapai 18 persen dan pada bulan Juli mendatang."
0,"Sehingga, katanya, akan dilakukan revisi rencana bisnis untuk mempercepat perkembangan Bank Mandiri."
0,"Agus mengatakan saat ini NPL bank Mandiri yaitu 4,7 persen, dengan NPL yang kurang dari 5 persen tersebut, bank Mandiri siap untyk mengembangkan bisnis dan melakukan merger maupun akuisisi."
0,"Bank Mandiri punya 5 strategi bisnis dan berusaha mencapai pangsa pasar 20 persen hingga 30 persen dari 'revenue pool' di masing-masing segmen, katanya."
0,"Meski telah merencanakan untuk merger dan mengakuisisi perusahaan multifinance, Agus enggan mengemukakan lebih lanjut perihal rencanannya tersebut. Kita tunggu saja, katanya."
0,"Sementara itu, menurut Menteri Negara BUMN, Sugiharto, Bank Mandiri adalah bank yang berhasil menurunkan NPL nya dari 16,17 persen atau Rp16,2 triliun pada 2005 menjadi 6,06 persen atau sebesar Rp6,6 triliun pada tahun 2006."
0,"Pada 2006, Bank Mandiri berhasil memperoleh penghargaan The Best Overall for Corporate Governance Award dan The Best Disclosure and Transparency dari Asia Money ."
0,"Meneg Perencanaan Pembangunan Nasional/Kepala Bappenas, Paskah Suzetta direncanakan mengadakan sejumlah pertemuan, di antaranya dengan Presiden Bank Dunia, Paul Wolfowitz dalam Spring Meeting Dana Moneter International/Bank Dunia IMF/WB pekan ini di Washington AS."
0,"Salah satunya Pak Menteri bakal ketemu dengan Paul Wolfowitz, tentu saja ditemani oleh James Adams, Vice President Bank Dunia untuk Asia Pasifik, kata Sekretaris Utama Bappenas, Syahrial Loetan di Jakarta, Jumat."
0,"Dia menjelaskan dalam pertemuan itu, Meneg PPN akan menyampaikan kondisi terakhir di Indonesia yang mengalami banyak bencana pada awal tahun 2007 sehingga akan ada kenaikan defisit dan kemungkinan meminta bantuan pinjaman berbunga rendah kepada Bank Dunia."
0,"Pak Adams kemarin sudah beri petunjuk kalau dia akan membantu Indonesia yang ingin meminta IDA International Development Assistance-red yang berbunga rendah, tapi kita tahu diri juga. Kita kan sudah masuk `middle income countries, jadi jangan-jangan susah."
0,"Namun, dia menambahkan kemungkinan mengajukan pinjaman berbunga rendah ke Bank Dunia hanya sebagai tindakan antisipasi. Bunga pinjaman IDA hanya sekitar 0-2 persen per tahun."
0,"Kita pengen menunjukkan kayak-kayaknya nih kalau besok susah, kita mau minjam ke Bank Dunia, tuturnya. Kehadiran Meneg PPN/Kepala Bappenas sendiri di pertemuan tahunan IMF/WB itu sebagai Alternate Governor Bank Dunia di Indonesia, sedangkan Governor Bank Dunia di Indonesia adalah Menkeu Sri Mulyani Indrawati."
0,"Jepang menghibahkan 1 juta dolar AS yang berasal dari Policy and Human Resource Development PHRD Trust Fund, untuk mendukung penguatan sistem administrasi perpajakan dan perbaikan pelayanan."
0,Sistem administrasi perpajakan adalah faktor kunci dalam upaya memperbaiki iklim investasi dan memobilisasi pendanaan untuk pembangunan.
0,"Jepang tetap berkomitmen untuk membantu pemerintah Indonesia memperbaiki sistem pajak mereka, kata Ken Okinawa, pejabat Kedutaan Besar Jepang di Jakarta dalam siaran pers Bank Dunia yang diterima ANTARA, Jumat."
0,"Sedangkan Dirjen Pajak Depkeu, Darmin Nasution mengatakan pihaknya menyambut baik dukungan masyarakat internasional terhadap reformasi perpajakan yang tengah dilakukan pihaknya."
0,"Hibah dari Jepang akan digunakan untuk membiayai sebuah kajian atas praktek kami selama ini dan membuat sebuah rencana reformasi yang komprehensif dalam bidang proses bisnis, IT dan pengembangan sumber daya, kata Darmin."
0,"Saat ini, Jepang tengah berkolaborasi dengan Bank Dunia membantu Ditjen Pajak dalam modernisasi rencana untuk mendukung reformasi lembaga dan organisasi, kemampuan IT, dan manajemen sumber daya manusia."
0,"Pejabat sementara Country Director Bank Dunia untuk Indonesia, Joel Hellman menganggap bahwa pemerintah Indonesia telah melakukan awalan yang sangat baik dalam agenda reformasi pajak."
0,Pemerintah akan terus menjaga ketahanan fiskal Indonesia atas kemungkinan terjadinya over exposure paparan berlebihan ekonomi Indonesia dari pihak luar dengan cara terus memonitor seluruh pinjaman luar negeri mengingat banyaknya perusahaan swasta yang kini sedang melirik pembiayaan luar negeri.
0,Ini akan mempengaruhi neraca pembayaran kita.
0,"Karena itu perlu kita monitor dengan baik, kata Gubernur BI, Burhanuddin Abdullah usai rapat koordinasi terbatas rakortas membahas exposure ekonomi Indonesia terhadap luar negeri di Gedung Depkeu Jakarta, Senin."
0,"Dia mengatakan, rakortas yang dihadiri seluruh pengambil kebijakan moneter dan fiskal itu belum menentukan apakah Tim Koordinasi Pinjaman Komersial Luar Negeri PKLN."
0,Pembahasan tadi masih dalam tahap awal.
0,"Pertanyaannya apakah kita masih meneruskan tim itu, kata Gubernur."
0,"Burhanuddin menegaskan rakortas sama sekali tidak dibahas adanya pembatasan pinjaman yang dilakukan oleh swasta, termasuk BUMN."
0,"Menurut data BI, outstanding pinjaman LN Indonesia, termasuk pemerintah dan swasta, pada tahun 2006 berada pada trend yang menurun hingga mencapai 125,257 miliar dolar AS per Desember 2006."
0,"Sedangkan outstanding pinjaman LN pada akhir triwulan I/2006 mencapai 134,627 miliar dolar AS, turun menjadi 129,934 miliar dolar AS pada akhir triwulan II/2006, dan menjadi 127,528 miliar dolar AS pada akhir triwulan III/2006."
0,"PT Astra Otoparts Tbk menjual kepemilikan sahamnya di PT Exedy Indonesia sebanyak 7.072 saham dengan harga Rp1.835.000 per saham atau totalnya senilai Rp12,977 miliar kepada Exedy Corporation yang berkedudukan di Jepang."
0,"Kami telah menandatangani perjanjian pengikatan untuk penjualan seluruh saham milik PT Astra Otoparts di PT Exedy Indonesia kepada Exedy Corporation, kata Sekretaris Perusahaan Astra Otoparts, Kartina Rahayu di Jakarta, Senin."
0,"Menurut dia, penjualan saham tersebut akan berlaku efektif apabila syarat-syarat sebagaimana termuat dalam perjanjian pengikatan jual beli saham telah terpenuhi."
0,"Dia mengatakan transaksi tersebut tidak mengandung unsur benturan kepentingan dilihat dari sisi direksi, komisaris dan pemegang saham utama."
0,"Lagi pula nilainya tidak cukup material yakni kurang 10 persen dari pendapatan dan 20 persen dari ekuitas, tambahnya."
0,Menkeu Sri Mulyani Indrawati membebaskan tarif akhir bea masuk BM atas impor bahan baku untuk pembuatan komponen kendaraan bermotor oleh industri komponen kendaraan bermotor.
